"","status","copyright","base_uri","cycle","results.id","results.name","results.party","results.district","results.fec_uri","results.committee","results.state","results.mailing_address","results.mailing_city","results.mailing_state","results.mailing_zip","results.status","results.total_receipts","results.total_from_individuals","results.total_from_pacs","results.total_contributions","results.candidate_loans","results.total_disbursements","results.begin_cash","results.end_cash","results.total_refunds","results.debts_owed","results.date_coverage_from","results.date_coverage_to","results.independent_expenditures","results.coordinated_expenditures","results.other_cycles"
"1","OK","Copyright (c) 2016 ProPublica Inc. All Rights Reserved.","https://api.propublica.org/campaign-finance/v1/2012/","2012","P80003338","OBAMA, BARACK / JOSEPH R. BIDEN","DEM",NA,"http://docquery.fec.gov/cgi-bin/fecimg/?P80003338","/committees/C00431445.json",NA,"PO BOX 8102","CHICAGO","IL","60680","I","738503770.4","549580640.2","0","549594250.5","0","737505368.1","2303397.96","3301800.32","8979896.3","5884507.27","2011-01-01","2012-12-31","269500577.54","0","c(2008, 2016)"
